[0.937208, 0.936163, 0.934831, 0.93551, 0.934169, 0.93706, 0.937, 0.938285]
[0.936567, 0.936302, 0.935104, 0.934745, 0.933541, 0.935706, 0.937232, 0.93877]
[0.937455, 0.937045, 0.936269, 0.935202, 0.933094, 0.934791, 0.937286, 0.937852]
[0.938126, 0.936647, 0.935455, 0.935262, 0.932314, 0.933695, 0.938086, 0.937224]
[0.936407, 0.935496, 0.936743, 0.936493, 0.932649, 0.934076, 0.938442, 0.93644]
[0.936016, 0.935689, 0.935462, 0.935896, 0.933063, 0.93369, 0.938574, 0.937221]
[0.935289, 0.935072, 0.934718, 0.935732, 0.932147, 0.934205, 0.938053, 0.937538]
[0.935701, 0.936674, 0.934662, 0.934674, 0.931572, 0.934935, 0.936451, 0.937008]
[0.935254, 0.936966, 0.93482, 0.934027, 0.929983, 0.933932, 0.936522, 0.936444]
[0.936257, 0.936006, 0.933746, 0.933232, 0.930428, 0.93385, 0.937294, 0.936954]
[0.936351, 0.935083, 0.933304, 0.933374, 0.929527, 0.933324, 0.93657, 0.936611]
[0.936771, 0.935508, 0.933413, 0.932685, 0.931008, 0.932431, 0.936883, 0.936742]
[0.935907, 0.935314, 0.933014, 0.93179, 0.930279, 0.933179, 0.936281, 0.93666]
[0.935727, 0.936011, 0.932628, 0.931999, 0.928934, 0.933237, 0.935523, 0.935915]
[0.934989, 0.935866, 0.931916, 0.932189, 0.930802, 0.933551, 0.935571, 0.936346]
[0.933777, 0.933707, 0.932667, 0.931112, 0.929379, 0.934685, 0.934872, 0.935989]
[0.933293, 0.934609, 0.932271, 0.931633, 0.929374, 0.934057, 0.934267, 0.935561]
[0.933222, 0.934221, 0.930492, 0.931246, 0.929862, 0.933405, 0.932522, 0.934161]
[0.931965, 0.932682, 0.929853, 0.931478, 0.930125, 0.931368, 0.931305, 0.932669]
[0.931342, 0.933087, 0.929714, 0.930358, 0.928695, 0.930715, 0.93066, 0.931692]
[0.929388, 0.932129, 0.928492, 0.930385, 0.929222, 0.931012, 0.929489, 0.93019]
[0.929553, 0.932054, 0.928613, 0.930098, 0.929262, 0.929896, 0.929649, 0.929979]
[0.928815, 0.930751, 0.928092, 0.929896, 0.92943, 0.930011, 0.929383, 0.929625]
[0.928903, 0.930713, 0.92637, 0.929808, 0.927539, 0.929258, 0.929338, 0.928518]
[0.928568, 0.929687, 0.925246, 0.927257, 0.928702, 0.929516, 0.929895, 0.92722]
[0.928366, 0.927954, 0.925133, 0.926721, 0.927164, 0.928495, 0.929135, 0.927885]
[0.928551, 0.928483, 0.925021, 0.925231, 0.926513, 0.927308, 0.928909, 0.927947]
[0.928431, 0.927714, 0.924555, 0.924035, 0.925121, 0.92782, 0.928672, 0.927819]
